Legacy URL,Normalised URL,Discovery source,Current status code,Current redirect destination,Indexability,Canonical URL,Robots directive,Sitemap inclusion,Title,Meta description,H1,Content type,Word count,GSC clicks,GSC impressions,Average position,GA4 sessions,Conversions,Active ad usage,Backlinks,Internal links,New URL,Required response: 200/301/308/404/410,Redirect reason,Priority: P0/P1/P2/P3,QA result,Owner,Notes
https://sciencedivine.org/dhyan-sewa/,https://sciencedivine.org/dhyan-sewa/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/dhyan-sewa/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Dhyan Sewa,"Dhyan & Gyan Sewa — Spreading the Light, Sharing the Wisdom Dhyan Sewa &quot;Spreading the Light,of inner peace&quot; Guided by Sadhguru Sakshi Shree, this sacred initiative of the Science Divine Foundation brings the timeless gift of meditation to every seeker. In a world that never stops talking, Dhyan Sewa invites you to listen — not","Dhyan Sewa "" Spreading the Light,of inner peace """,page,578,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-12-05T15:36:18
https://sciencedivine.org/donation/,https://sciencedivine.org/donation/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml | commercial URL list,200,,Yes,https://sciencedivine.org/donation/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Donation,Who We AreJhuggi Jhopdi Shiksha Sewa Samiti is a non-profit organization putting heart and soul in providing modern education along with meditation to the underprivileged kids residing in Jhuggi Jhopdis (hutments) and slums in India. Our organization has been religiously working to reduce the educational disparity and ensure a brighter future for our kids. Who,,page,888,,,,,,VERIFY IN GOOGLE ADS/META,,,,,,P1,NOT TESTED,SEO migration lead,WP modified: 2025-01-07T16:41:11
https://sciencedivine.org/donor-dashboard/,https://sciencedivine.org/donor-dashboard/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/donor-dashboard/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Donor Dashboard,,,page,0,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-04-07T12:42:55
https://sciencedivine.org/education-sewa/,https://sciencedivine.org/education-sewa/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/education-sewa/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Education sewa,"Shiksha Sewa — Illuminating Young Minds Shiksha Sewa — Illuminating Young Minds Through the Light of Knowledge Every child is a divine spark of potential, waiting for the light of knowledge to awaken it. Shiksha Seva, inspired by the guiding vision of Sadguru Sakshi Shree, serves as a beacon of hope—transforming education into a sacred",Shiksha Sewa — Illuminating Young Minds,page,421,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-12-05T15:34:05
https://sciencedivine.org/elementor-28339/,https://sciencedivine.org/elementor-28339/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/elementor-28339/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Elementor #28339,"Shiksha Sewa Mahotsav | Guruji&#039;s Birthday Registration Experience the Silence That Speaks And transform your life from within. A special Meditation, Pravachan & Blessings program Celebrating Skashi shree Guruji&#039;s Birthday Shiksha Sewa Mahotsav Date & Time 14th December, 2025 | 10:00 AM Location Grand Convention Center, New Delhi, India Entry Fee Free (Registration Mandatory) 👉",Celebrating Skashi shree Guruji's Birthday,page,357,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-12-02T11:34:45
https://sciencedivine.org/embark-on-your-meditation-journey/,https://sciencedivine.org/embark-on-your-meditation-journey/,WordPress REST API: posts | XML sitemap: https://sciencedivine.org/post-sitemap.xml,200,,Yes,https://sciencedivine.org/embark-on-your-meditation-journey/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Embark on Your Meditation Journey: A Beginner's Comprehensive Guide,"Begin your meditation journey with ease. Discover practical steps, expert tips, and essential insights in this comprehensive guide tailored for beginners. Transform your mind and body starting today!",,post,441,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2024-03-28T06:08:17
https://sciencedivine.org/event-new/,https://sciencedivine.org/event-new/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml | commercial URL list,200,,Yes,https://sciencedivine.org/event-new/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Event New,"Find the Events for Conscious Awakening Join us at enriching events, where we seamlessly blend learning with inspiration, to foster growth and build lasting connections. Upcoming Events Shiksha Sewa Sankalp Mahotsav On the sacred occasion of Guruji’s birthday, we are blessed with an opportunity to attend a powerful session of Meditation, Pravachan & Divine Blessings",,page,423,,,,,,VERIFY IN GOOGLE ADS/META,,,,,,P1,NOT TESTED,SEO migration lead,WP modified: 2026-03-23T15:21:49
https://sciencedivine.org/events-gallery/,https://sciencedivine.org/events-gallery/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/events-gallery/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Events Gallery,,,page,128,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-05-29T17:06:15
https://sciencedivine.org/feminine-energy/,https://sciencedivine.org/feminine-energy/,WordPress REST API: posts | XML sitemap: https://sciencedivine.org/post-sitemap.xml,200,,Yes,https://sciencedivine.org/feminine-energy/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Understanding Feminine Energy and 6 Ways to Reclaim it,"Dive into the transformative journey of reclaiming your feminine energy. Explore the essence of feminine power, signs of imbalance, and practical steps to reconnect with your inner self and the natural world.",,post,809,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2024-07-11T09:57:25
https://sciencedivine.org/finding-purpose/,https://sciencedivine.org/finding-purpose/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/finding-purpose/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Finding Purpose,"Sometimes, figuring out your purpose can be like searching for something tiny in a huge pile of hay. You need to understand yourself, try new things, and maybe do things that feel a bit scary. But once you find what truly makes you happy inside, it's like finding the last piece of a puzzle. If you are trying to find your purpose, just go with it and don't be afraid of the journey. Sakshi Shree Ji’s guidance along with our powerful programs are designed to help. Find simple ways to understand yourself better and find what really matters to you.",,page,224,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-05-29T16:47:15
https://sciencedivine.org/five-effective-yoga-poses/,https://sciencedivine.org/five-effective-yoga-poses/,WordPress REST API: posts | XML sitemap: https://sciencedivine.org/post-sitemap.xml,200,,Yes,https://sciencedivine.org/five-effective-yoga-poses/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,5 Effective Yoga Poses for Ultimate Stress Relief and Deep Relaxation,"Discover the art of relaxation and stress relief through Yoga. This guide explores 5 essential yoga poses designed to calm the mind, soothe the body, and uplift your spirit.",,post,437,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2024-03-30T07:27:35
https://sciencedivine.org/gateway-to-nirvana/,https://sciencedivine.org/gateway-to-nirvana/,WordPress REST API: posts | XML sitemap: https://sciencedivine.org/post-sitemap.xml,200,,Yes,https://sciencedivine.org/gateway-to-nirvana/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Gateway to Nirvana: Meditation and Self Healing,Ever wondered what Gateway to Nirvana really means? A few simple changes can guide you there and it is easier than you think.,Gateway to Nirvana: Meditation and Self Healing,post,1245,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2024-08-13T15:23:19
https://sciencedivine.org/get-solutions-for/,https://sciencedivine.org/get-solutions-for/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,No,https://sciencedivine.org/get-solutions-for/,"noindex, nofollow",Yes,Get Solutions For,Overthinking Overthinking No More: Techniques for Clarity and Calm by Sakshi Shree Know More Addictions Find Your Freedom: Overcoming Addiction with Help and Hope Know More Parenting Sakshi Shree’s Guide to Parenting Through the Ages Know More Sleeping Disorder Sleep Better Every Night: Simple Steps to Beat Sleep Problems with Sakshi Shree Know More Wellness,,page,90,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-05-28T16:12:02
https://sciencedivine.org/get-started-with/,https://sciencedivine.org/get-started-with/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,No,https://sciencedivine.org/get-started-with/,"noindex, nofollow",Yes,Get Started with,Yoga Easy Yoga for Everyday Peace by Science Divine Know More Finding Purpose Finding Your Purpose: A Journey to Self-Discovery with Sakshi Shree Know More Manifestation Manifest Your Success: Unleash Your Potential with Sakshi Shree’s Powerful Techniques Know More Gratitude Finding Light in the Storm: The Transformative Power of Gratitude with Sakshi Shree Know More,,page,98,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-05-28T16:44:15
https://sciencedivine.org/gomti-chakra/,https://sciencedivine.org/gomti-chakra/,WordPress REST API: posts | XML sitemap: https://sciencedivine.org/post-sitemap.xml,200,,Yes,https://sciencedivine.org/gomti-chakra/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,The Magic of Gomti Chakra: How It Can Change Your Life,"Discover the magic of Gomti Chakra and how its spiritual and healing benefits can bring positive changes to your life. Learn about energizing Gomti Chakra for prosperity, health, and protection.",,post,563,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2024-04-03T10:03:55
https://sciencedivine.org/gratitude/,https://sciencedivine.org/gratitude/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/gratitude/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Gratitude,"In life's tough times, being thankful can be like finding a bright light in a dark storm. Gratitude isn't about pretending everything's perfect, but about finding good things even when times are tough. When you're grateful, you focus on what you have, not what's missing, bringing more happiness into your life. Join us today and discover the power of gratitude with Sakshi Shree Ji. His guidance can help you find joy, even in hard times, lighting up your path to a brighter future.",,page,198,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-05-29T16:47:31
https://sciencedivine.org/habits-that-can-change-your-life/,https://sciencedivine.org/habits-that-can-change-your-life/,WordPress REST API: posts | XML sitemap: https://sciencedivine.org/post-sitemap.xml,200,,Yes,https://sciencedivine.org/habits-that-can-change-your-life/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Easy Habits That Can Transform Your Life In a Month,Ready to change your life? Pick these Habits That Can Change Your Life and see how they can lead to big changes in just a month!,,post,940,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2024-07-13T09:59:38
https://sciencedivine.org/har-ghar-shiksha-donation/,https://sciencedivine.org/har-ghar-shiksha-donation/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/har-ghar-shiksha-donation/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Har Ghar Shiksha donation,"Make a Difference Today Your generous donation helps us continue our mission to provide quality education to underprivileged children across India. Every contribution, no matter how small, has a significant impact. How Your Donation Helps ₹500 provides a child with school supplies for a month₹1,000 supports teacher training programs₹2,500 provides books for an entire classroom₹5,000",Contact Details,page,156,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-04-10T18:02:18
https://sciencedivine.org/har-ghar-shiksha-volunteers/,https://sciencedivine.org/har-ghar-shiksha-volunteers/,WordPress REST API: pages | XML sitemap: https://sciencedivine.org/page-sitemap.xml,200,,Yes,https://sciencedivine.org/har-ghar-shiksha-volunteers/,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Yes,Har Ghar Shiksha volunteers,"Volunteers Become part of the movement! Share your skills, time, and passion to help transform children&#039;s lives. Volunteer 1 Workshops across India Volunteer 2Lives touched through meditation Volunteer 3Teaching Hours delivered We’re not just changing lives. We’re building a new India — child by child, soul by soul. How can you get involved as a",Volunteers,page,170,,,,,,,,,,,,,NOT TESTED,SEO migration lead,WP modified: 2025-12-04T18:05:53
